Timestamp,Day_of_Week,Time_of_Day,Is_Weekend,Is_Holiday,Special_Event,Cub1_VOC (ppm),Cub2_VOC (ppm),Cub3_VOC (ppm),Common_VOC (ppm),Cub1_CO2 (ppm),Cub2_CO2 (ppm),Cub3_CO2 (ppm),Common_CO2 (ppm),Cub1_Temp (°C),Cub2_Temp (°C),Cub3_Temp (°C),Common_Temp (°C),Odor_Level,Cub1_Moisture (%),Cub2_Moisture (%),Cub3_Moisture (%),Common_Moisture (%),Cub1_Load (kg),Cub2_Load (kg),Cub3_Load (kg),Mall_Occupancy,Cub1_Occupancy,Cub2_Occupancy,Cub3_Occupancy,Common_Occupancy
2024-01-02 11:00:00,Tuesday,11,no,no,no,278,264,123,275,690,512,512,590,26.9,23.8,26.4,27.9,High,71,83,72,62,15,2,22,2367,2,2,2,3
2024-01-02 11:05:00,Tuesday,11,no,no,no,147,185,268,249,495,554,438,658,23.2,26.4,25.9,25.7,High,77,89,82,67,9,42,15,2004,1,2,1,3
2024-01-02 11:10:00,Tuesday,11,no,no,no,131,103,109,327,649,414,663,633,23.4,24.4,24.7,24.4,High,79,81,80,67,6,39,23,2698,1,1,0,3
2024-01-02 11:15:00,Tuesday,11,no,no,no,209,266,178,225,600,482,583,697,23.2,26.4,23.1,25.2,High,79,83,71,62,18,21,31,1853,1,0,0,2
2024-01-02 11:20:00,Tuesday,11,no,no,no,183,258,174,285,409,452,668,654,24.1,23.1,26.7,25.4,High,71,76,75,72,30,36,42,2811,2,2,2,3
2024-01-02 11:25:00,Tuesday,11,no,no,no,250,181,258,318,619,410,602,524,25.5,26.9,26.8,24.9,High,80,78,88,61,12,12,6,2153,1,0,2,2
2024-01-02 11:30:00,Tuesday,11,no,no,no,112,115,272,243,448,594,622,660,23.8,23.2,24.3,26.7,High,84,85,74,70,46,19,43,2593,0,1,1,2
2024-01-02 11:35:00,Tuesday,11,no,no,no,101,114,273,275,518,612,689,727,27.0,24.2,24.7,26.3,High,78,81,79,68,28,16,9,2955,0,0,2,3
2024-01-02 11:40:00,Tuesday,11,no,no,no,129,164,229,297,591,403,426,574,24.0,26.9,25.4,26.7,High,82,73,82,72,44,41,3,1499,0,2,1,3
2024-01-02 11:45:00,Tuesday,11,no,no,no,167,139,246,253,594,476,579,453,27.0,24.9,25.4,26.6,High,81,84,76,78,7,33,31,2996,1,2,2,2
2024-01-02 11:50:00,Tuesday,11,no,no,no,187,174,245,274,433,558,479,546,23.1,23.9,24.7,24.1,High,85,78,75,63,34,45,44,2639,0,1,1,5
2024-01-02 11:55:00,Tuesday,11,no,no,no,295,220,160,344,500,435,465,728,24.9,24.6,23.5,24.0,High,72,74,86,77,30,49,37,1808,2,1,0,3
2024-01-02 12:00:00,Tuesday,12,no,no,no,149,161,222,322,413,441,421,575,24.3,23.4,23.3,25.5,High,78,79,78,65,10,43,0,2067,2,0,0,5
2024-01-02 12:05:00,Tuesday,12,no,no,no,195,205,289,162,586,467,485,594,24.1,24.2,26.7,26.2,Medium,89,75,84,76,46,30,32,2535,0,0,2,3
2024-01-02 12:10:00,Tuesday,12,no,no,no,112,162,264,273,681,668,563,707,24.8,26.9,25.0,24.3,High,79,79,89,70,34,16,42,2978,0,0,2,2
2024-01-02 12:15:00,Tuesday,12,no,no,no,201,258,202,192,533,535,674,710,26.0,23.2,25.3,27.8,High,84,71,78,61,7,35,49,1286,1,0,2,3
2024-01-02 12:20:00,Tuesday,12,no,no,no,106,223,135,297,575,667,648,564,24.8,25.7,24.6,25.0,High,82,76,74,75,25,47,9,1082,0,2,0,5
2024-01-02 12:25:00,Tuesday,12,no,no,no,242,105,112,265,403,663,542,450,25.3,24.4,26.7,27.6,High,83,87,85,69,49,2,16,1827,0,2,0,5
2024-01-02 12:30:00,Tuesday,12,no,no,no,282,270,159,329,663,477,505,618,25.6,26.1,25.1,26.6,High,77,70,74,64,11,31,44,1479,0,1,2,5
2024-01-02 12:35:00,Tuesday,12,no,no,no,215,192,208,300,662,599,549,647,26.8,26.7,25.5,25.5,High,79,75,81,71,1,4,21,1895,2,0,0,3
2024-01-02 12:40:00,Tuesday,12,no,no,no,110,147,155,311,693,524,408,543,24.4,24.1,23.8,25.2,High,81,70,76,79,26,22,4,1711,0,1,2,2
2024-01-02 12:45:00,Tuesday,12,no,no,no,179,121,103,279,547,646,558,718,24.5,26.8,24.4,25.6,High,83,87,79,76,10,9,35,1026,2,1,2,5
2024-01-02 12:50:00,Tuesday,12,no,no,no,159,125,281,213,541,573,415,715,26.6,23.9,24.7,26.0,High,84,70,73,63,18,42,7,1177,0,0,1,2
2024-01-02 12:55:00,Tuesday,12,no,no,no,148,294,137,316,406,670,610,687,25.3,26.8,23.4,26.0,High,77,89,87,70,33,38,28,1415,0,0,0,4
2024-01-02 13:00:00,Tuesday,13,no,no,no,166,275,135,293,544,444,504,570,24.2,25.8,25.9,27.4,High,78,77,86,74,15,47,30,2744,2,2,0,2
2024-01-02 13:05:00,Tuesday,13,no,no,no,133,113,286,199,488,465,675,524,23.7,24.0,26.7,26.4,Medium,81,79,86,63,25,6,31,1269,2,2,0,5
2024-01-02 13:10:00,Tuesday,13,no,no,no,187,284,294,155,481,476,453,625,24.9,27.0,24.9,25.9,High,80,86,70,68,1,49,30,2964,1,1,0,2
2024-01-02 13:15:00,Tuesday,13,no,no,no,283,114,103,220,525,564,678,476,26.4,25.5,24.5,25.0,High,88,70,84,66,41,44,39,2517,2,0,0,2
2024-01-02 13:20:00,Tuesday,13,no,no,no,198,132,255,223,516,646,644,458,26.4,25.2,23.8,27.7,High,81,78,88,61,45,42,2,1276,2,1,0,5
2024-01-02 13:25:00,Tuesday,13,no,no,no,217,121,143,343,670,505,410,635,26.5,24.3,24.6,24.4,High,87,75,84,77,39,3,1,2110,0,1,0,2
2024-01-02 13:30:00,Tuesday,13,no,no,no,186,230,157,285,407,638,555,657,26.9,23.4,23.9,24.8,High,84,72,85,69,1,40,11,1429,0,0,2,4
2024-01-02 13:35:00,Tuesday,13,no,no,no,190,196,174,313,676,655,441,493,23.1,25.0,23.9,27.6,High,73,71,89,75,37,39,20,2984,1,2,0,4
2024-01-02 13:40:00,Tuesday,13,no,no,no,112,293,155,279,698,645,459,461,24.1,26.6,24.1,24.5,High,73,83,88,75,0,11,16,1236,1,2,2,4
2024-01-02 13:45:00,Tuesday,13,no,no,no,285,149,160,218,410,557,473,465,25.8,24.1,23.6,27.7,High,73,82,73,61,43,26,43,2467,0,0,1,5
2024-01-02 13:50:00,Tuesday,13,no,no,no,113,234,265,269,463,677,564,668,23.2,25.1,26.2,27.1,High,86,89,84,68,13,13,46,1835,1,2,1,4
2024-01-02 13:55:00,Tuesday,13,no,no,no,208,289,265,304,645,533,471,606,24.2,23.6,23.5,25.4,High,72,72,70,68,27,22,10,2373,2,1,2,5
2024-01-02 14:00:00,Tuesday,14,no,no,no,159,191,274,316,530,522,484,610,25.2,26.1,23.8,24.8,High,79,87,71,75,7,10,30,2041,2,0,0,2
2024-01-02 14:05:00,Tuesday,14,no,no,no,107,194,139,295,556,446,422,565,24.5,24.9,25.1,24.6,High,81,84,89,66,39,23,10,2523,1,0,0,2
2024-01-02 14:10:00,Tuesday,14,no,no,no,191,204,290,285,433,570,509,659,25.7,23.5,25.1,27.2,High,74,79,70,76,42,18,43,2286,1,2,1,4
2024-01-02 14:15:00,Tuesday,14,no,no,no,190,260,160,347,529,587,640,596,26.2,26.2,25.8,24.8,High,87,72,83,69,40,3,23,2927,2,1,2,5
2024-01-02 14:20:00,Tuesday,14,no,no,no,160,250,222,228,487,517,584,743,26.7,23.3,23.3,27.7,High,72,84,76,67,15,21,22,1926,0,2,0,5
2024-01-02 14:25:00,Tuesday,14,no,no,no,291,165,220,260,658,487,410,457,25.5,25.4,25.3,26.2,High,80,88,78,63,20,31,1,1293,1,1,0,2
2024-01-02 14:30:00,Tuesday,14,no,no,no,155,103,282,323,582,459,660,576,24.6,26.3,24.3,27.8,High,84,78,75,79,33,2,43,1913,2,2,0,4
2024-01-02 14:35:00,Tuesday,14,no,no,no,122,131,293,163,540,445,527,686,23.3,24.2,25.1,24.5,High,70,80,76,79,25,21,42,1190,1,1,1,5
2024-01-02 14:40:00,Tuesday,14,no,no,no,249,216,110,201,451,634,504,738,27.0,24.6,23.0,26.8,High,78,75,86,79,19,34,40,1412,2,1,2,5
2024-01-02 14:45:00,Tuesday,14,no,no,no,259,290,248,278,559,686,585,521,24.7,25.4,23.2,26.6,High,88,85,76,69,16,44,36,2385,1,1,2,4
2024-01-02 14:50:00,Tuesday,14,no,no,no,119,213,214,231,629,614,611,677,23.5,24.4,25.3,26.6,High,77,73,76,64,14,24,13,2459,2,1,0,2
2024-01-02 14:55:00,Tuesday,14,no,no,no,206,266,181,159,572,584,567,728,23.1,25.5,26.6,25.5,High,84,72,89,63,19,16,12,1110,2,0,2,5
2024-01-02 15:00:00,Tuesday,15,no,no,no,272,267,151,154,592,462,542,496,26.5,23.5,24.2,24.8,Medium,88,85,86,61,27,38,4,1634,0,0,0,4
2024-01-02 15:05:00,Tuesday,15,no,no,no,155,125,159,326,637,404,608,730,23.2,24.9,23.8,25.1,High,77,76,77,66,18,47,46,1363,0,0,2,4
2024-01-02 15:10:00,Tuesday,15,no,no,no,269,121,109,208,673,591,408,535,23.6,24.3,25.3,25.8,High,81,89,75,73,29,35,6,1860,1,0,2,4
2024-01-02 15:15:00,Tuesday,15,no,no,no,241,216,105,301,630,534,564,634,25.7,26.0,23.4,27.5,High,78,70,77,62,24,19,34,1295,0,2,2,4
2024-01-02 15:20:00,Tuesday,15,no,no,no,102,191,215,242,554,488,677,551,23.9,23.6,23.5,24.2,High,73,86,72,74,34,47,27,2764,0,0,0,2
2024-01-02 15:25:00,Tuesday,15,no,no,no,243,216,280,314,530,681,556,630,25.7,23.5,25.5,27.8,High,88,75,74,66,21,31,3,2382,0,1,2,5
2024-01-02 15:30:00,Tuesday,15,no,no,no,238,143,288,150,575,612,579,523,25.1,24.6,23.7,27.8,High,85,77,86,65,16,33,10,2488,1,0,1,4
2024-01-02 15:35:00,Tuesday,15,no,no,no,274,244,247,235,450,532,420,601,26.0,23.2,23.1,26.9,High,70,87,74,73,24,26,30,1690,2,1,0,4
2024-01-02 15:40:00,Tuesday,15,no,no,no,252,102,217,339,611,440,556,635,24.0,24.4,23.9,27.3,High,86,88,82,61,0,0,41,2691,2,2,2,5
2024-01-02 15:45:00,Tuesday,15,no,no,no,218,121,288,244,672,605,405,522,25.6,25.9,25.7,26.4,High,78,75,76,71,22,33,20,2900,2,2,2,2
2024-01-02 15:50:00,Tuesday,15,no,no,no,290,231,159,297,560,441,526,541,25.3,25.5,24.4,24.1,High,78,76,83,66,5,32,46,1758,0,0,2,2
2024-01-02 15:55:00,Tuesday,15,no,no,no,177,150,114,279,635,660,583,527,26.1,26.9,23.5,25.0,High,81,78,73,73,5,40,28,1233,0,2,0,3
2024-01-02 16:00:00,Tuesday,16,no,no,no,286,264,246,204,648,427,493,562,23.8,25.2,26.1,24.0,High,82,82,78,64,31,23,9,2308,0,2,1,3
2024-01-02 16:05:00,Tuesday,16,no,no,no,101,235,215,281,622,488,536,494,23.6,24.1,25.6,26.2,High,88,85,89,70,47,41,14,1691,0,1,1,5
2024-01-02 16:10:00,Tuesday,16,no,no,no,235,291,294,164,619,511,681,746,23.9,26.6,23.3,27.2,High,75,77,75,78,25,24,28,2953,0,2,1,4
2024-01-02 16:15:00,Tuesday,16,no,no,no,284,265,234,243,419,461,698,638,26.3,24.7,27.0,25.8,High,83,87,71,75,33,7,29,1254,1,2,0,2
2024-01-02 16:20:00,Tuesday,16,no,no,no,289,161,239,347,482,549,670,723,26.3,27.0,24.7,26.0,High,75,76,81,66,36,22,48,1284,1,2,0,2
2024-01-02 16:25:00,Tuesday,16,no,no,no,127,295,281,175,649,421,506,647,25.6,26.1,26.5,25.1,High,71,81,85,78,7,9,9,2202,0,2,1,5
2024-01-02 16:30:00,Tuesday,16,no,no,no,185,208,238,239,533,698,579,708,25.7,26.1,23.0,26.5,High,70,73,74,69,33,8,37,1510,2,0,0,5
2024-01-02 16:35:00,Tuesday,16,no,no,no,104,168,118,194,657,630,430,747,23.7,25.5,24.9,24.2,High,73,77,70,72,45,49,42,1338,0,0,1,3
2024-01-02 16:40:00,Tuesday,16,no,no,no,284,233,107,286,615,437,645,626,25.2,25.2,23.0,25.7,High,84,73,77,76,36,45,40,1453,2,0,0,4
2024-01-02 16:45:00,Tuesday,16,no,no,no,291,267,211,347,625,590,454,599,23.5,26.3,25.9,25.5,High,89,81,71,67,41,39,18,2323,1,0,1,2
2024-01-02 16:50:00,Tuesday,16,no,no,no,252,180,138,247,412,624,417,555,23.8,23.2,25.4,26.4,High,76,87,72,71,11,8,11,1687,0,0,1,2
2024-01-02 16:55:00,Tuesday,16,no,no,no,178,180,259,282,551,452,542,453,25.2,26.2,24.7,26.9,High,81,89,82,75,0,46,32,1891,2,0,0,4
2024-01-02 17:00:00,Tuesday,17,no,no,no,235,118,141,200,422,536,413,550,24.8,25.6,25.1,24.7,Medium,71,84,79,75,16,4,29,1120,0,2,0,4
2024-01-02 17:05:00,Tuesday,17,no,no,no,150,235,218,333,646,559,643,673,26.1,25.9,26.3,25.1,High,80,76,85,60,24,13,49,2670,2,0,0,3
2024-01-02 17:10:00,Tuesday,17,no,no,no,274,139,115,349,504,562,537,718,25.2,23.8,23.9,24.7,High,74,83,87,69,10,33,33,2219,2,0,0,3
2024-01-02 17:15:00,Tuesday,17,no,no,no,260,163,175,169,626,519,555,620,24.6,23.5,24.0,24.6,High,89,76,83,70,35,41,6,2910,2,1,1,3
2024-01-02 17:20:00,Tuesday,17,no,no,no,248,195,192,200,532,499,560,711,25.1,24.0,25.7,26.6,High,86,84,87,64,25,20,33,2548,0,1,1,2
2024-01-02 17:25:00,Tuesday,17,no,no,no,256,277,193,156,550,517,645,541,25.1,26.2,25.8,24.4,Medium,73,88,82,76,42,8,16,2094,2,0,0,2
2024-01-02 17:30:00,Tuesday,17,no,no,no,108,131,289,243,412,599,442,479,24.8,23.2,24.1,27.0,High,87,84,77,67,9,38,1,2449,2,1,1,5
2024-01-02 17:35:00,Tuesday,17,no,no,no,202,295,220,254,512,680,672,519,26.8,26.9,26.4,27.8,High,80,72,85,60,10,39,14,1033,2,1,0,4
2024-01-02 17:40:00,Tuesday,17,no,no,no,117,285,271,349,620,435,526,636,24.0,24.2,25.8,25.0,High,70,80,79,72,12,5,38,2790,0,1,2,3
2024-01-02 17:45:00,Tuesday,17,no,no,no,276,264,192,317,553,548,496,548,23.8,25.9,25.3,27.9,High,89,86,70,60,15,42,46,1308,2,1,2,3
2024-01-02 17:50:00,Tuesday,17,no,no,no,130,205,275,310,509,687,500,473,26.6,24.9,23.1,27.4,High,85,72,77,74,21,18,5,2342,0,0,1,2
2024-01-02 17:55:00,Tuesday,17,no,no,no,178,114,220,318,694,519,520,608,26.6,25.7,23.3,25.7,High,77,78,81,65,24,13,36,1543,1,2,2,5
2024-01-02 18:00:00,Tuesday,18,no,no,no,217,290,285,261,427,491,619,588,26.3,26.2,25.5,25.2,High,75,72,85,67,3,29,3,1539,1,2,0,3
2024-01-02 18:05:00,Tuesday,18,no,no,no,235,176,120,166,601,414,414,501,23.5,25.4,26.0,25.1,Medium,86,86,81,60,47,4,36,1267,0,1,2,4
2024-01-02 18:10:00,Tuesday,18,no,no,no,116,160,202,196,574,461,524,579,24.3,26.6,24.3,27.8,High,71,71,77,70,45,2,4,1957,1,0,2,5
2024-01-02 18:15:00,Tuesday,18,no,no,no,251,234,115,170,581,657,609,734,25.7,24.1,23.2,26.5,High,77,75,83,67,2,41,1,2132,1,2,2,2
2024-01-02 18:20:00,Tuesday,18,no,no,no,235,161,184,338,694,582,656,454,24.2,26.9,23.2,27.0,High,88,74,86,63,21,46,44,1237,1,0,0,3
2024-01-02 18:25:00,Tuesday,18,no,no,no,267,254,155,257,430,516,452,652,23.9,24.5,24.6,26.9,High,88,76,84,74,20,48,40,2291,2,0,2,3
2024-01-02 18:30:00,Tuesday,18,no,no,no,254,178,161,240,408,637,425,708,23.8,24.7,26.6,24.3,High,78,75,85,61,29,38,22,1123,1,2,1,3
2024-01-02 18:35:00,Tuesday,18,no,no,no,169,189,249,263,488,526,505,504,23.0,24.6,23.4,27.2,High,89,78,83,60,29,25,4,1914,0,2,2,5
2024-01-02 18:40:00,Tuesday,18,no,no,no,112,143,182,295,417,681,654,675,24.6,25.3,23.2,27.3,High,76,86,76,75,48,30,16,1102,0,2,0,4
2024-01-02 18:45:00,Tuesday,18,no,no,no,221,261,246,167,674,694,430,523,25.0,23.3,24.5,24.3,Medium,72,87,77,67,2,47,48,1634,0,0,1,3
2024-01-02 18:50:00,Tuesday,18,no,no,no,273,123,172,241,607,490,613,683,25.0,25.6,26.8,27.9,High,84,72,76,68,35,49,17,1765,1,2,2,3
2024-01-02 18:55:00,Tuesday,18,no,no,no,240,125,243,189,663,452,537,662,26.3,26.2,26.8,27.8,High,74,84,86,65,28,39,15,1225,2,0,2,5
2024-01-02 19:00:00,Tuesday,19,no,no,no,203,134,158,304,473,668,611,527,24.5,24.8,23.1,26.5,High,89,83,74,79,42,1,17,2672,0,1,0,4
2024-01-02 19:05:00,Tuesday,19,no,no,no,131,206,174,338,445,602,516,614,23.6,26.0,25.5,25.7,High,84,89,81,61,21,30,24,2862,1,0,2,2
2024-01-02 19:10:00,Tuesday,19,no,no,no,108,269,139,252,617,685,540,735,25.3,25.2,25.9,24.9,High,71,85,83,70,11,7,3,2902,1,0,2,5
2024-01-02 19:15:00,Tuesday,19,no,no,no,247,167,184,303,445,622,685,461,25.0,23.5,26.7,25.7,High,80,71,85,75,7,44,42,1917,0,2,0,5
2024-01-02 19:20:00,Tuesday,19,no,no,no,296,165,163,328,623,645,610,466,24.7,25.0,26.3,25.4,High,72,85,79,76,36,40,29,2146,0,1,0,5
2024-01-02 19:25:00,Tuesday,19,no,no,no,208,298,145,295,405,577,493,557,25.3,24.6,24.1,27.4,High,87,70,86,69,9,8,41,1473,2,1,2,3
2024-01-02 19:30:00,Tuesday,19,no,no,no,123,183,216,168,471,624,609,583,23.4,23.1,23.4,25.2,Medium,79,70,89,60,36,23,30,1664,0,2,2,2
2024-01-02 19:35:00,Tuesday,19,no,no,no,197,173,298,164,436,694,484,653,25.4,25.1,26.4,26.7,High,72,82,79,79,8,6,48,2343,0,0,1,3
2024-01-02 19:40:00,Tuesday,19,no,no,no,130,115,157,177,431,506,494,725,25.6,24.0,25.9,24.8,High,85,74,81,65,42,43,15,1265,0,1,0,2
2024-01-02 19:45:00,Tuesday,19,no,no,no,184,217,160,281,655,693,440,589,23.0,24.7,24.3,26.5,High,83,71,88,69,18,20,7,1895,2,0,2,5
2024-01-02 19:50:00,Tuesday,19,no,no,no,218,158,159,348,442,438,658,476,23.9,26.3,23.3,26.5,High,74,73,70,76,16,23,22,1372,2,0,1,4
2024-01-02 19:55:00,Tuesday,19,no,no,no,210,241,201,173,490,686,611,640,25.6,24.3,25.1,24.2,High,87,80,74,74,3,45,33,1325,2,1,1,3
2024-01-02 20:00:00,Tuesday,20,no,no,no,209,220,198,188,609,417,632,468,25.5,23.7,25.4,25.2,Medium,77,70,80,73,1,41,49,1057,0,2,2,5
2024-01-02 20:05:00,Tuesday,20,no,no,no,107,180,200,288,579,423,517,551,24.1,26.8,26.2,26.1,High,79,71,79,78,19,27,22,2949,1,0,0,4
2024-01-02 20:10:00,Tuesday,20,no,no,no,208,254,193,238,495,606,633,731,23.7,23.1,26.0,25.7,High,71,87,78,79,8,0,4,2360,1,0,0,4
2024-01-02 20:15:00,Tuesday,20,no,no,no,103,240,186,246,512,436,500,550,25.0,25.5,26.1,25.6,High,72,76,71,72,44,49,19,2080,0,0,1,2
2024-01-02 20:20:00,Tuesday,20,no,no,no,173,115,274,219,538,692,404,653,26.2,23.4,24.9,24.8,High,86,75,82,69,49,30,13,1371,2,1,1,2
2024-01-02 20:25:00,Tuesday,20,no,no,no,255,233,216,232,609,605,524,647,25.9,26.6,23.6,27.1,High,71,73,88,65,39,19,39,1688,0,2,2,3
2024-01-02 20:30:00,Tuesday,20,no,no,no,251,273,233,339,522,688,461,623,24.2,26.0,25.1,27.0,High,79,84,72,70,7,42,1,1058,2,2,2,2
2024-01-02 20:35:00,Tuesday,20,no,no,no,191,273,260,317,575,566,414,686,26.9,27.0,26.0,28.0,High,87,75,77,73,6,23,33,1516,0,0,2,4
2024-01-02 20:40:00,Tuesday,20,no,no,no,153,289,107,256,413,443,569,725,26.7,25.5,23.7,24.9,High,77,71,85,66,7,20,35,2473,2,1,1,3
2024-01-02 20:45:00,Tuesday,20,no,no,no,100,204,152,188,470,568,453,565,24.5,26.9,25.3,26.7,Medium,89,88,85,60,25,30,36,2323,2,2,2,5
2024-01-02 20:50:00,Tuesday,20,no,no,no,161,219,181,345,408,599,585,570,24.1,26.4,23.7,24.7,High,79,86,82,76,34,22,14,1313,0,2,1,3
2024-01-02 20:55:00,Tuesday,20,no,no,no,237,292,230,326,637,666,510,653,23.6,26.2,24.8,24.2,High,71,72,76,76,36,38,7,2187,0,1,0,5
2024-01-02 21:00:00,Tuesday,21,no,no,no,238,118,230,201,487,483,563,610,23.8,24.1,23.8,24.8,High,72,73,81,68,36,9,21,1739,0,2,1,4
2024-01-02 21:05:00,Tuesday,21,no,no,no,106,109,160,229,460,552,678,475,25.4,25.1,26.3,25.5,High,88,89,85,72,30,1,22,2050,1,1,0,3
2024-01-02 21:10:00,Tuesday,21,no,no,no,186,186,250,269,482,524,504,706,25.6,26.4,23.8,26.3,High,75,83,72,74,37,20,3,2823,1,2,1,2
2024-01-02 21:15:00,Tuesday,21,no,no,no,175,292,226,313,463,506,416,551,23.6,26.2,24.4,25.0,High,83,70,75,79,13,29,35,2679,0,2,1,3
2024-01-02 21:20:00,Tuesday,21,no,no,no,224,268,256,190,634,611,581,722,26.9,26.3,23.1,27.6,High,84,72,74,78,11,10,6,2400,1,2,1,3
2024-01-02 21:25:00,Tuesday,21,no,no,no,156,124,171,164,612,423,594,485,23.8,23.2,24.0,26.7,Medium,89,84,79,63,44,46,35,2929,1,2,2,5
2024-01-02 21:30:00,Tuesday,21,no,no,no,136,209,192,300,693,448,420,716,25.6,25.5,24.6,26.2,High,74,75,70,61,14,45,10,2134,1,2,1,3
2024-01-02 21:35:00,Tuesday,21,no,no,no,135,254,143,289,623,602,609,606,25.9,24.6,26.2,26.2,High,78,87,73,66,11,43,42,1114,0,0,2,3
2024-01-02 21:40:00,Tuesday,21,no,no,no,116,257,297,306,484,576,694,645,26.5,24.6,26.9,24.1,High,82,81,82,69,0,36,28,2474,0,2,0,2
2024-01-02 21:45:00,Tuesday,21,no,no,no,140,148,187,238,690,542,563,508,26.9,23.9,26.3,25.7,High,84,79,73,76,27,5,36,2107,2,2,1,2
2024-01-02 21:50:00,Tuesday,21,no,no,no,214,221,173,252,429,507,518,585,25.0,26.1,25.5,26.2,High,88,82,74,69,4,44,26,2158,2,2,2,5
2024-01-02 21:55:00,Tuesday,21,no,no,no,247,243,112,205,481,647,455,608,24.8,24.3,26.8,25.9,High,87,78,84,63,13,3,40,2699,0,0,1,3
2024-01-03 10:00:00,Wednesday,10,no,no,no,190,236,147,182,472,653,547,584,23.2,25.7,25.4,24.4,Medium,72,80,75,70,47,48,48,2667,2,2,2,5
2024-01-03 10:05:00,Wednesday,10,no,no,no,270,284,299,346,406,533,597,716,23.2,25.5,23.5,27.1,High,72,79,83,77,41,24,24,1764,1,2,2,5
2024-01-03 10:10:00,Wednesday,10,no,no,no,207,128,243,215,573,641,587,736,26.2,25.3,25.7,26.8,High,89,72,85,64,43,25,26,1353,1,0,1,5
2024-01-03 10:15:00,Wednesday,10,no,no,no,169,166,215,238,481,674,493,562,24.2,26.2,26.0,26.7,High,72,75,77,75,49,26,43,1924,1,0,1,4
2024-01-03 10:20:00,Wednesday,10,no,no,no,220,164,107,264,685,673,402,633,25.8,25.4,25.5,27.0,High,70,88,89,70,20,46,9,1199,1,1,0,3
2024-01-03 10:25:00,Wednesday,10,no,no,no,191,216,110,216,514,603,478,528,24.6,23.1,23.7,25.2,High,80,83,71,70,3,12,16,1925,0,0,2,5
2024-01-03 10:30:00,Wednesday,10,no,no,no,268,216,276,202,597,455,620,593,24.0,23.1,25.0,25.5,High,71,87,75,69,25,12,49,2358,0,1,1,4
2024-01-03 10:35:00,Wednesday,10,no,no,no,248,177,276,257,426,622,468,497,23.0,23.1,24.4,27.6,High,72,80,83,70,20,1,46,1634,0,1,2,4
2024-01-03 10:40:00,Wednesday,10,no,no,no,130,166,271,177,465,412,593,455,23.5,24.9,23.0,26.2,Medium,88,86,89,76,5,10,19,2063,0,2,1,4
2024-01-03 10:45:00,Wednesday,10,no,no,no,238,256,162,299,618,691,611,731,24.4,25.9,23.8,24.7,High,82,70,79,67,41,19,7,1462,0,2,2,5
2024-01-03 10:50:00,Wednesday,10,no,no,no,101,192,141,158,569,571,527,603,26.6,24.4,24.0,27.5,High,83,80,74,64,43,35,34,2442,1,0,1,2
2024-01-03 10:55:00,Wednesday,10,no,no,no,147,201,121,322,512,504,677,502,26.6,25.8,26.0,24.9,High,87,71,80,64,31,17,29,1664,2,0,2,5
2024-01-03 11:00:00,Wednesday,11,no,no,no,122,123,197,304,663,654,561,534,23.7,25.4,26.1,26.1,High,84,86,70,63,30,8,6,1609,1,0,1,2
2024-01-03 11:05:00,Wednesday,11,no,no,no,287,288,121,165,559,681,449,450,24.2,26.8,24.3,24.3,Medium,84,84,88,72,24,33,45,1771,1,0,1,4
2024-01-03 11:10:00,Wednesday,11,no,no,no,259,186,152,212,670,413,410,608,26.7,25.9,25.3,25.5,High,79,85,74,70,38,42,25,2908,2,1,2,3
2024-01-03 11:15:00,Wednesday,11,no,no,no,247,105,208,167,569,676,612,638,26.5,23.5,25.3,26.4,High,86,79,86,68,12,10,5,1176,0,0,1,4
2024-01-03 11:20:00,Wednesday,11,no,no,no,227,228,134,291,443,652,658,607,23.8,26.7,26.9,26.1,High,77,79,83,71,10,48,35,2506,1,1,0,3
2024-01-03 11:25:00,Wednesday,11,no,no,no,223,173,261,298,695,696,674,658,26.1,25.5,26.3,25.4,High,89,83,85,73,26,15,26,1293,0,0,2,5
2024-01-03 11:30:00,Wednesday,11,no,no,no,142,132,106,187,429,496,624,642,25.6,25.0,24.5,25.9,High,83,89,87,78,8,12,12,1848,1,0,2,5
2024-01-03 11:35:00,Wednesday,11,no,no,no,226,138,202,161,511,639,634,632,23.7,26.8,26.5,24.6,High,71,87,73,78,29,38,20,2828,2,0,2,4
2024-01-03 11:40:00,Wednesday,11,no,no,no,105,105,277,319,460,400,589,718,24.5,23.2,26.0,26.0,High,89,74,78,74,32,35,47,1887,0,0,2,2
2024-01-03 11:45:00,Wednesday,11,no,no,no,247,100,226,259,602,405,407,468,23.4,24.9,24.0,27.2,High,85,87,83,63,5,29,21,2781,1,2,2,5
2024-01-03 11:50:00,Wednesday,11,no,no,no,115,187,206,308,594,558,410,617,26.0,24.2,24.0,25.7,High,74,82,79,62,17,45,13,2310,1,2,2,4
2024-01-03 11:55:00,Wednesday,11,no,no,no,272,208,115,224,539,680,419,458,25.0,26.3,24.2,24.9,High,85,74,84,61,32,46,25,2724,1,2,2,2
2024-01-03 12:00:00,Wednesday,12,no,no,no,147,227,262,185,675,633,559,727,26.8,25.4,23.3,24.4,High,81,75,71,79,22,40,36,1069,1,0,0,2
2024-01-03 12:05:00,Wednesday,12,no,no,no,203,220,155,311,592,674,463,745,23.9,24.5,25.4,25.0,High,70,88,81,71,6,36,12,2044,1,1,1,3
